Date,nifty bank,axis_bank,bandhan_bank,au_bank,sbi_bank,bob_bank,idfc_bank,federal_bank,kotak_bank,hdfc_bank,icici_bank,pnb_bank,indusind_bank
05-11-2019,30403.25,741.7999878,590.9000244,345,313.8999939,102.1500015,43.90000153,88.84999847,1568.599976,1241,472.1000061,69,1354
06-11-2019,30225.19922,736.9500122,587.9500122,337.4500122,318.9500122,101.6999969,43,84.59999847,1556.449951,1242.449951,467.1499939,64.44999695,1321.25
07-11-2019,30722.59961,750,589.7000122,335.25,318.25,99.90000153,42.90000153,84.90000153,1577,1261,483,64.25,1350
08-11-2019,30571.30078,735.9000244,568,344.5,316.2000122,95.69999695,42.5,83.94999695,1578.900024,1259,480.75,61.84999847,1367.050049
11-11-2019,30664.65039,723.4000244,551.9500122,344.3500061,314.7000122,94,42.29999924,82,1594.900024,1252.550049,488,61.29999924,1416
13-11-2019,31084.75,733.7000122,552.25,360,316.0499878,97,42.59999847,83.09999847,1617,1261.949951,496.7999878,61.84999847,1445
14-11-2019,30615.80078,711,565.2999878,405.7000122,306.9500122,93.5,41,82.5,1606,1263.800049,489.75,60.40000153,1399.699951
15-11-2019,30912.40039,716.75,560.75,410,312,93.65000153,41.95000076,84.5,1606,1283.849976,497.8500061,60.90000153,1377.099976
18-11-2019,31036.80078,717.7999878,564,401.5,324,94.90000153,42.04999924,84.44999695,1626.650024,1277,498.75,62.25,1361.400024
19-11-2019,31045.15039,725,555,401,325.7999878,96,42.75,86.90000153,1629.900024,1265.300049,497.9500122,62.04999924,1382
20-11-2019,31292.34961,748,537,415,332,100,42.75,88.30000305,1623,1273,495.2000122,64.5,1402
21-11-2019,31413.25,749,530,406.4500122,329.25,99.34999847,43,88.5,1603.449951,1270.25,498.1000061,64,1480.099976
22-11-2019,31389.59961,737.4000244,535.1500244,411,331.4500122,99,43.15000153,88.30000305,1591.949951,1283.650024,501.1000061,63.20000076,1449.949951
25-11-2019,31065.09961,731.9500122,530,402.4500122,329,99.09999847,43,87.80000305,1574,1264.150024,492,64,1446.150024
26-11-2019,31692.84961,756.7999878,543,414.7250061,338,100.9499969,44,90,1601,1278.449951,501.7999878,64.75,1495
27-11-2019,31832.75,755,546.75,402.9500122,335.9500122,100.3000031,43.29999924,87.90000153,1604.949951,1276,513.9000244,63.59999847,1519
28-11-2019,31981.69922,752.2999878,551.5999756,412.75,346.8500061,102.8499985,43.54999924,88,1617,1280.199951,509.5499878,64.30000305,1526
29-11-2019,32074.15039,749.9000244,584.4000244,406.4500122,348.8500061,106.9499969,44.45000076,90.69999695,1610,1267.699951,516,67.05000305,1556
02-12-2019,32008.30078,739.25,582,411,343.8999939,105,47,88.90000153,1614.5,1273.949951,513.4500122,65.65000153,1592
03-12-2019,31920.09961,744.9500122,572,419.5,341,104.4000015,46.90000153,87.25,1634.5,1268.199951,509.75,66,1579.199951
04-12-2019,31549.30078,732.8499756,577.9000244,406.0249939,334.1000061,101,45,85.90000153,1643.300049,1252.5,510,62.79999924,1538.400024
05-12-2019,32083.80078,743,570,407.3999939,343,104.8499985,45.95000076,88,1651.25,1255.599976,532.5499878,64,1544.300049
06-12-2019,31797.15039,732.7999878,580.25,406.5499878,336.7000122,103.3000031,44.79999924,87,1650,1248.949951,530.0499878,62.54999924,1517
09-12-2019,31321.40039,713.4500122,563.5,404,318.9500122,97.05000305,43.25,84.05000305,1677.949951,1249.5,524.0499878,60.29999924,1457
10-12-2019,31386.40039,731,542.9500122,403,317.2000122,97.75,42.70000076,84.34999847,1665,1251,526.0499878,60.70000076,1460
11-12-2019,31151.65039,711.5,521,399.9750061,311.2000122,95.75,42.34999847,84,1666,1250.099976,530.5999756,59.90000153,1418.699951
12-12-2019,31356.80078,719,518,400,314,96.30000305,43.20000076,84.80000305,1690.199951,1253,534.8499756,59.95000076,1424.25
13-12-2019,31775.55078,725.5999756,518.5,401.5,325.2000122,98.44999695,43.34999847,85.5,1716.199951,1265,537.9000244,61.25,1449.75
16-12-2019,32159,752.25,516,400.0499878,335.9500122,102.1999969,43.90000153,87.09999847,1694,1269.25,539.5,63.09999847,1504.5
17-12-2019,32082.40039,747.5999756,496,399.5,333.25,101.4499969,43.04999924,87,1716.050049,1260,540.9500122,63.79999924,1500.099976
18-12-2019,32292.25,745.7999878,482,399,335,101.4499969,43,86.25,1719,1283,542.0499878,64.65000153,1501
19-12-2019,32281.65039,743.0999756,501,395,327.3500061,98.44999695,42.59999847,86,1724.949951,1305,537.2000122,62.90000153,1493
20-12-2019,32266.84961,744.7000122,523.0999756,397.1000061,330.3500061,99.05000305,43.70000076,86.69999695,1723.150024,1288.75,540.9500122,63.84999847,1490.5
23-12-2019,32381,736.9000244,506.0499878,398.4500122,335.7000122,100.5999985,43.20000076,87.34999847,1699,1299,547,64.09999847,1488
24-12-2019,32337.80078,744.5,506,395,333.2000122,99.80000305,43.04999924,86,1704.949951,1298.599976,542,63.75,1495
26-12-2019,32276.15039,737.5,499.7000122,394.8999939,333,100.3000031,43.54999924,85.65000153,1711.050049,1289.699951,541.0999756,63.40000153,1517.099976
27-12-2019,32142.5,739,503,410.2000122,333.3999939,99.65000153,43.65000153,86,1705,1272,541,63.29999924,1524.699951
30-12-2019,32486.59961,760.9000244,509,400.5,337.75,104.0500031,44.95000076,88.30000305,1690,1282,549.5999756,65.25,1524.900024
31-12-2019,32345.94922,753.8499756,504.6499939,400,334.3999939,102.9000015,44.95000076,87.55000305,1690.400024,1281.949951,543.7999878,64.40000153,1531.400024
02-01-2020,32133.15039,750,502.9500122,396.75,334.5,102.0999985,46,88.55000305,1680,1279,536,65,1491.75
03-01-2020,32326.94922,753.1500244,496,398.3999939,337.9500122,103.9499969,46.09999847,92,1670.949951,1282.199951,538,66.55000305,1524
06-01-2020,31910.44922,739.4500122,505,396.5,331.7000122,99.94999695,45.04999924,90.40000153,1657.099976,1260,537.25,64.90000153,1515.050049
07-01-2020,31598.05078,728,502.8999939,396,324.4500122,97.59999847,44,87.80000305,1661.050049,1258.900024,531.2999878,62.09999847,1488.449951
08-01-2020,30995.5,715.25,485.5499878,397,312.1000061,94,43,86.40000153,1654.699951,1246.949951,516,61,1441
09-01-2020,31748.25,733.5499878,491.7999878,421.875,326.8999939,97.25,43.75,87.94999695,1673.5,1265,530.7000122,62.29999924,1490
10-01-2020,32215.69922,743,489,416.9500122,331,97.75,44.59999847,89.94999695,1674.099976,1284.099976,544.9000244,62.95000076,1510.849976
13-01-2020,32139.09961,740,495.7999878,415,334,97.40000153,44.20000076,89.30000305,1692,1282.699951,539.4000244,62.75,1499.800049
14-01-2020,32196.44922,740,521.0999756,420.5,329.7999878,97.90000153,44.29999924,90,1696,1289,536.2000122,63.20000076,1546
15-01-2020,31994.75,747.0499878,519.5,425.0249939,329,97.59999847,44.70000076,91.19999695,1675.949951,1286.400024,535.0999756,62.84999847,1463.400024
16-01-2020,31810.55078,746.5,495.5,429.7000122,324,98,45.25,91,1678.900024,1282.050049,533.9000244,63.40000153,1405
17-01-2020,31571.65039,734.8499756,477,441.5,313,96,43.5,92.69999695,1703.900024,1281.75,534.5,62.90000153,1350
20-01-2020,31923.94922,742.9500122,482,442,321,97.84999847,45.45000076,92.40000153,1709,1304.849976,533,64.09999847,1367.900024
21-01-2020,30978.84961,726.3499756,481,442,313.7999878,94.69999695,43,94,1605,1250,532.9500122,61.54999924,1332
22-01-2020,31061.59961,717,479.7999878,446.0750122,317,95.5,43.5,95.15000153,1633.199951,1248.050049,531.5,62.09999847,1346.349976
23-01-2020,30742.19922,725.0499878,476.7999878,455.5,316,94.19999695,43.29999924,93.5,1588,1240,521.4000244,61.04999924,1330
24-01-2020,31040.09961,723.4000244,476.5,490,323.5,95,43.5,94.5,1605.449951,1246,529.25,61.75,1334
27-01-2020,31110.55078,732.4500122,478.3999939,540,320.8999939,93.25,43.90000153,96,1628.699951,1235,538.5,61.95000076,1311.5
28-01-2020,30922,738.4000244,475,504.8999939,317.9500122,92.65000153,43.79999924,95.84999847,1620,1218.800049,538.0999756,61.5,1281
29-01-2020,30915.09961,740,465,530,317.8500061,93.75,43.40000153,95.90000153,1633,1225.300049,531.5499878,61.09999847,1268.900024
30-01-2020,30889.25,735.75,451,523.9749756,316.75,93.5,42.54999924,94.69999695,1637.800049,1238.949951,527.6500244,61.09999847,1252
31-01-2020,30950.5,734.7000122,446,527.5,313.7000122,93.5,41,93.69999695,1709.650024,1231.449951,530,60.34999847,1245
03-02-2020,29811.75,704.7000122,439.7000122,519,303,88.90000153,39.20000076,88.34999847,1645.599976,1197,504,58.79999924,1222
04-02-2020,30235.30078,712.4500122,440,525.9000244,302.8999939,86.80000305,39.54999924,89.09999847,1684.050049,1198,520,57.90000153,1273
05-02-2020,30761.94922,719.4500122,439.5,530,306.8999939,87.5,40.79999924,90.25,1702,1234.900024,529.0499878,56.25,1280
06-02-2020,31070.75,727.4500122,431.75,552.5,311.2000122,88.59999847,41.15000153,91.40000153,1693.900024,1244.650024,540.3499756,57.34999847,1280
07-02-2020,31367.05078,736.7000122,428.1000061,543.4500122,321.5,91.55000305,42.20000076,93,1675.75,1246,540.9500122,58.79999924,1345
10-02-2020,31248.65039,746.2999878,444.7000122,565,319.7999878,91.84999847,42.15000153,91.55000305,1660,1242.949951,538.6500244,58.75,1304
11-02-2020,31230.19922,743,463,566.5,321.0499878,90.80000305,41.40000153,90.30000305,1682.449951,1243.300049,537.7000122,57.75,1290
12-02-2020,31441.15039,752,465,580,329.8999939,90.55000305,41.70000076,91.30000305,1680.099976,1245.199951,545.7999878,57.45000076,1260
13-02-2020,31586.55078,751.0999756,455,567.5250244,322,88.25,40.95000076,90.40000153,1714.699951,1259.900024,549,55.90000153,1281.75
14-02-2020,31281.84961,748.0999756,454.2999878,580,328.1000061,88.15000153,40.84999847,89.55000305,1696,1243.199951,541.25,55.70000076,1233.900024
17-02-2020,30873.84961,737.4000244,452.8999939,579.8499756,320.9500122,85.30000305,39.70000076,87.15000153,1685,1225,543,54.09999847,1176
18-02-2020,30661.5,737.75,434.6499939,569.9500122,315.3999939,82.25,38.75,84.40000153,1682.5,1216.900024,541,51.90000153,1172.699951
19-02-2020,30905,740.6500244,426,578.5499878,322.2999878,81.69999695,39.15000153,82.90000153,1740,1222.5,543.5,52.5,1155
20-02-2020,30862.30078,742.75,417.9500122,582.75,319.3500061,80.34999847,39.95000076,85.25,1697.300049,1230,545.5,52.5,1145.050049
24-02-2020,30666.34961,737.9500122,414.7000122,585.4749756,325.75,80.90000153,39.95000076,86.90000153,1672,1208.949951,539.5,51.84999847,1170
25-02-2020,30517,729.4000244,419,582.4749756,325.8999939,80.5,39.40000153,87,1676.199951,1204,532.4500122,50.40000153,1181
26-02-2020,30279.94922,725.2999878,415,577.5,324.8500061,79.25,39,85.75,1670.099976,1197.5,526.8499756,49.45000076,1145
27-02-2020,30270,728.7000122,395,590,328,80,38.95000076,85.30000305,1666,1195,522.7999878,49.09999847,1139
28-02-2020,29501.55078,718.9000244,385.2000122,582.4749756,312,76.40000153,37.95000076,85.94999695,1654.900024,1175.5,501.6000061,45.25,1100
02-03-2020,29701,709.2999878,395.7999878,582.2750244,311,77.5,37.29999924,87.94999695,1631,1200.199951,508.25,46.29999924,1130
03-03-2020,29012.55078,689.9000244,398,580.9749756,293,71.25,38,83.55000305,1603.800049,1175,509.8500061,42.75,1085
04-03-2020,29252.94922,690,401.5,591,291.7999878,73.05000305,38,84.40000153,1632.199951,1178.349976,517.5,44.75,1114.449951
05-03-2020,28830.30078,686.5,405.6000061,578.5,290.8999939,73.19999695,37.90000153,84.80000305,1615,1153,509.75,44.5,1075
06-03-2020,27649.94922,650,395,568,268,69.80000305,35,78.69999695,1605.199951,1125,485,41.65000153,998
09-03-2020,27031.44922,639,394.3999939,552,260.0499878,69.69999695,35,77.5,1595,1110,475,41.15000153,950
11-03-2020,26272.75,613.6500244,376.4500122,531.5,253,69.75,33.04999924,72.90000153,1575.949951,1105,450,39.75,889.9000244
12-03-2020,25175.90039,592,362.5499878,477.7749939,231.8999939,62.09999847,32.09999847,68,1509.900024,1075,438,35.34999847,775.2000122
13-03-2020,22720.75,516.9500122,301.5,452.5,200,51.04999924,24.79999924,56.79999924,1400,980.0499878,401,31.20000076,724
16-03-2020,24061.59961,542.3499756,322.4500122,469.5,227.8999939,62,27.20000076,64.69999695,1417,1035,424.2000122,36,747
17-03-2020,23348.05078,515.1500244,283.2000122,453,227.1999969,63.79999924,26.25,63.04999924,1392,1008,407,36.5,670
18-03-2020,22411.84961,490,260,427.5,221,66,25.5,58.29999924,1326,985,369.1000061,36,629
19-03-2020,19428.94922,441.0499878,202,308,202.9499969,60.29999924,22.10000038,50,1095.050049,847,336.1000061,35,414.75
20-03-2020,19898.30078,431.3999939,203.75,324.5,205.5500031,62.04999924,20.95000076,53,1217,875,328,37.5,444.0499878
23-03-2020,18311.30078,385.3500061,208.4499969,291.7000122,190,57.5,18.70000076,47.65000153,1137.5,794.5999756,311.1499939,35.95000076,396.3500061
24-03-2020,17705.84961,331.9500122,191,262.5499878,190.9499969,55.04999924,19.39999962,43.40000153,1153.150024,795.25,295.2999878,37,355.0499878
25-03-2020,16759.94922,293.5,163,236.3000031,178,53.09999847,18.5,37,1140,770.4500122,284,36,292
26-03-2020,18781.84961,335.9500122,160.8000031,238,191.5500031,59.20000076,21.25,38.54999924,1300,870.0999756,322,34.54999924,316.3500061
27-03-2020,20801.59961,370,237.1499939,260.7749939,202,57.29999924,23.29999924,44,1436,944.9500122,355.7999878,34.5,479.4500122
30-03-2020,19254.44922,345,225.0500031,257.5,190,52.09999847,21.79999924,42,1345.199951,880,330.1000061,33.40000153,370
31-03-2020,19307.65039,384.3999939,225,257.5,192,53.40000153,21.60000038,42.09999847,1328.300049,853.7999878,324.7000122,33.70000076,398
01-04-2020,19122.40039,376.25,205.8999939,265,194,54,21,41.04999924,1294.900024,863.8499756,319,32.5,386.3999939
03-04-2020,18325.05078,360.2000122,196.1999969,241,187.5500031,51.25,20.70000076,41.20000076,1181.650024,843,309.5,30.5,350
07-04-2020,18454.55078,347.3999939,198,244.3500061,184.3999939,50.25,20.75,41.84999847,1221,874,308.2999878,30.5,344.5
08-04-2020,18799.40039,383.75,167.9499969,230.6000061,182.8999939,48,20,42.5,1184.800049,879.9500122,322.8500061,29.89999962,382
09-04-2020,19553.15039,405,205,241,188,49,20.89999962,41.20000076,1215,913,332.3999939,30.70000076,425
13-04-2020,19854.90039,417.9500122,184,249.5,186.8000031,50.90000153,23,40.90000153,1250,934,341.0499878,31.75,388
15-04-2020,20096.34961,434,212.3000031,249,187,50.20000076,22.54999924,41.09999847,1265.849976,930.5,342.7000122,31.54999924,425
16-04-2020,18957.15039,408.6000061,184.6000061,250,182,49.15000153,22.29999924,41.29999924,1164.949951,865,325.2999878,31.10000038,424.1000061
17-04-2020,20394.75,450,211,262.5,196,51.25,25.29999924,44.95000076,1187.349976,915,362,32.25,472
20-04-2020,21104.69922,482,223,279.5,194,51,26.89999962,47.5,1220,951,376,32.09999847,479.5
21-04-2020,19812.05078,436,205.5,277.5,188,49.79999924,23.95000076,44,1150,925,341,32.29999924,430
22-04-2020,19306.94922,418.5499878,194,277.8500061,185.5,48.5,23.5,43.95000076,1127.050049,919.1500244,326,31,397
23-04-2020,19871.34961,434.6000061,199.5,255.5,187.75,48.59999847,24.25,44.79999924,1172,935,340.25,31.5,420
24-04-2020,19697.65039,416,195,248.3999939,184,47.65000153,23.35000038,44,1219,933,337.8999939,30.70000076,392.25
27-04-2020,19870.80078,415,203,261.7999878,183.5,47.25,22.5,43.54999924,1251.900024,945.1500244,339.2999878,30.39999962,394.2000122
28-04-2020,20436.59961,438,214,260.1499939,182,47,22.45000076,45.20000076,1310.099976,943.7999878,353.75,30.79999924,445
29-04-2020,20440.40039,430.75,221.1000061,258.75,185,47.54999924,22.5,47.75,1327,935,353,31.29999924,453.5
30-04-2020,21589.19922,451,245.0500031,276.9500122,193.5,49,22.39999962,47.04999924,1340,1001.400024,382,32.70000076,486.25
04-05-2020,20514.75,424,245,258.5249939,182.4499969,48,21.45000076,46.29999924,1295,957.5,359,30.89999962,444
05-05-2020,20147.30078,414,247.9499969,245.6000061,181,46.5,21.10000038,45.04999924,1297,938,348,30.5,433
06-05-2020,19302.44922,385,237.8000031,235.8249969,171.1499939,44,20.89999962,43,1231,919,331.5,29.20000076,420
07-05-2020,19536.05078,387,247.3999939,221.6750031,170.8500061,42,20.89999962,43.40000153,1230.5,940.5,337,29.14999962,420
08-05-2020,19844,403.5,261.7999878,210.6000061,172.4499969,43,21,43.95000076,1222,942,344,29.85000038,463
11-05-2020,19610.44922,391,246.9499969,205.3000031,167.9499969,41.84999847,20.64999962,43,1240.550049,937,341,29.39999962,450
12-05-2020,18751.40039,376.2999878,238,195,164.1999969,40.59999847,20.35000038,42.5,1178,901,318.2999878,28.5,429.7999878
13-05-2020,20017.75,411,251,199.5749969,178.5500031,44,21.70000076,45,1215.050049,951,343.5,30.29999924,475
14-05-2020,19197.69922,405.0499878,246.8999939,209.5500031,170.9499969,43.59999847,21.29999924,43.45000076,1178.900024,898,330,30.14999962,439
15-05-2020,19098.80078,402.75,254,214,167.9499969,43.15000153,21.14999962,45.40000153,1179.849976,890.5,329.2999878,29.29999924,430.3999939
18-05-2020,18795.09961,389,243.6999969,212.75,166.3999939,41.5,20.89999962,43.65000153,1175,888,320,28.89999962,418.5
19-05-2020,18037.15039,368.7999878,231.1000061,206.5,157.5,39,20.14999962,40.40000153,1150,860.8499756,307.0499878,27.60000038,385.1000061
20-05-2020,17486.5,353,214.8999939,192.5,153,36.15000153,19.5,38.5,1130,836.4500122,299,26.60000038,364
21-05-2020,17901.94922,363,222,205.5,153.6499939,36.95000076,19.20000076,39.25,1165,861.4500122,306,26.60000038,362.2999878
22-05-2020,17554.25,352.1000061,204,207.5,152,37.70000076,19,39,1140,850,301,26.70000076,342
26-05-2020,17537.65039,342,204.25,190,152.3999939,37.84999847,20,37.84999847,1160,857,296.0499878,26.79999924,344.8999939
27-05-2020,17603.40039,346.1000061,204,191.5,151.9499969,37.29999924,19.95000076,38.90000153,1163.949951,859.9000244,296.1000061,26.70000076,350.8999939
28-05-2020,18924.44922,390,221,196.4499969,159.4499969,38.54999924,20.39999962,41.59999847,1224,920,322.25,27.60000038,375
29-05-2020,18962,382,215.1999969,194.5,156.1000061,38.45000076,20.10000038,42,1216.5,944,322.8999939,26.64999962,376
01-06-2020,19728.90039,394.2999878,225,200,164,39.70000076,23,45.84999847,1249,975,339,27.39999962,402.2999878
02-06-2020,20120.59961,398,227,204.6999969,169.8999939,42.75,23.89999962,46.79999924,1323,986.7000122,337,29.29999924,414
03-06-2020,20966.59961,422,248.9499969,219,172.5,42.90000153,24.20000076,48.59999847,1364,1020,357.8999939,29.79999924,445
04-06-2020,20932.34961,407.6000061,248,237.2250061,174.8999939,43.40000153,23.5,47,1380.050049,1028.050049,357,29.95000076,424.8500061
05-06-2020,20516.40039,399,234,236.3999939,176.5500031,43.25,22.75,45.75,1344,1003.099976,350,31.5,417.2000122
08-06-2020,21636.09961,415,257.6000061,245,197,48,24.5,48.5,1355,1060,366.5499878,35.5,455
09-06-2020,21295.5,434.9500122,265.5,258,187.6999969,45.75,25.95000076,48.20000076,1341.949951,1020,360.0499878,33,459.9500122
10-06-2020,20760.94922,422.2000122,260,242.5,184.5500031,45.70000076,25.04999924,48.45000076,1304.5,990,348.5499878,32,464
11-06-2020,21084.69922,426.5,271.0499878,243.375,188,47.20000076,26.14999962,49.95000076,1334,985,352.4500122,34.5,510.25
12-06-2020,19529.30078,390,250,220.1499939,170,42,23,44.04999924,1240,928,324.2000122,31,490
15-06-2020,20457.15039,405.9500122,278,241.5,177.8500061,45.20000076,26.10000038,48.84999847,1270,968,341.2000122,33,525
16-06-2020,20500.65039,404.8999939,279,236.5,178,47,26.04999924,47.90000153,1276,975,342.25,34.5,510
17-06-2020,20137.44922,377.4500122,262.6000061,238.5,171,44.5,24.60000038,46.40000153,1269.449951,989,338.6000061,32.90000153,472.6000061
18-06-2020,20137.59961,386,263,234.9499969,172.3999939,44.79999924,25.54999924,46.25,1240,980,340,33.09999847,489.5
19-06-2020,20970.09961,407.5,272.5499878,236.9250031,180.3000031,46.45000076,25.60000038,48.15000153,1304,1017.950012,351,34.5,503
22-06-2020,21491.55078,420,295,247.1999969,185,47.54999924,26.04999924,51.95000076,1309.800049,1039.449951,367,35.84999847,490.0499878
23-06-2020,21859.25,430.5,316,262,189.6000061,50.59999847,28.70000076,55,1355,1039,369,36,499
24-06-2020,22479.34961,448,365,281.3500061,194.8000031,54.79999924,28.64999962,57.45000076,1392,1048.5,380,38,530
25-06-2020,21218.05078,419,320.0499878,277.7749939,182.1999969,51,27.04999924,53,1337,1021.900024,345.8999939,36.29999924,480
26-06-2020,21735.05078,426,340.7000122,300.5499878,188,52.90000153,27.39999962,53.25,1380,1041,355.6000061,37.65000153,483
29-06-2020,21291.55078,415,333,282.5,183,51.5,26.79999924,52.95000076,1336.099976,1037,345.25,36.20000076,482
30-06-2020,21524.30078,410,335.7000122,262.5,181.1000061,49.79999924,26.20000076,52.29999924,1364.900024,1074,347,35.79999924,489
01-07-2020,21354.09961,410,321.25,275.5,179.4499969,48.65000153,25.95000076,51.04999924,1319,1065.849976,354.25,35,480.5
02-07-2020,22133.80078,441,330.8500061,286.8999939,185.6499939,51.54999924,26.70000076,53.70000076,1358.150024,1090.300049,366,36.59999847,498
03-07-2020,22101.75,430,347,294,186.6499939,51.59999847,27,53.90000153,1359.900024,1093,364.6499939,36.5,499.8500061
06-07-2020,22270.94922,434.1499939,351.7000122,286.5,186.6000061,51,27,53.90000153,1370,1107.949951,367.8500061,36.25,498
07-07-2020,22254.30078,433.5,367.6000061,301.9750061,187,51.40000153,27.25,53.79999924,1370,1109.400024,363,37.29999924,497
08-07-2020,22700.90039,450,392.9500122,321.2999878,188.8999939,50.79999924,28.54999924,56,1368,1107,377.8999939,36.65000153,534
09-07-2020,22753.15039,447.8500061,383.7000122,317.4500122,192.8000031,53,27.95000076,54.79999924,1355.75,1118,373.4500122,37.79999924,557.9500122
10-07-2020,22720.94922,449.8999939,376,312.4500122,198,52.15000153,28,54.65000153,1363.400024,1117.900024,364.8999939,35.84999847,552.2999878
13-07-2020,22613.25,443.9500122,378,317.5,198.8000031,52,27.35000038,54.79999924,1360,1109.900024,364.1000061,35.40000153,549.7000122
14-07-2020,21877.59961,434.8999939,364,312.2749939,192.3000031,50.29999924,26.60000038,53,1328.800049,1062.599976,351.5,34.40000153,535
15-07-2020,21634.25,424,361,320,187.9499969,49.5,26.29999924,51.70000076,1306.400024,1070.199951,349.5,33.70000076,517.8499756
16-07-2020,21453.25,431.9500122,354,315,185,48,25.25,51.59999847,1288.599976,1053.650024,347.9500122,33,508
17-07-2020,21608.05078,434,345,322.4500122,186.8000031,48.25,25.70000076,53.29999924,1317,1059.050049,346,33.45000076,522.2999878
20-07-2020,22307.30078,437.7000122,356,329,190,49.45000076,27,52.75,1330,1135,358,33.90000153,524.9500122
21-07-2020,22639.84961,440,354.7999878,360.4500122,192.4499969,49.45000076,27.5,54.59999847,1325.099976,1152.050049,371,34.95000076,535.7000122
22-07-2020,23159,478,355.5,361,195.6999969,49.5,27.14999962,54.5,1365,1138.5,386.8999939,34.84999847,528
23-07-2020,22854.84961,472.9500122,345,364.8999939,192.3999939,48.90000153,27.14999962,57,1340,1125,382.5499878,34.09999847,515.5
24-07-2020,22853.19922,456.6000061,342.5,382,195.6999969,48.59999847,27,56.20000076,1360,1122.900024,388.2999878,34.09999847,505.7999878
27-07-2020,22664.59961,447,345,386,193,48.59999847,28.79999924,57.54999924,1365,1099.849976,385,33.65000153,522.5499878
28-07-2020,21940.15039,434,333,395,188,46.79999924,27.5,55.90000153,1330.099976,1079,361.1000061,32.34999847,512
29-07-2020,22075,435.75,340.5499878,397.5,187.6000061,47,29,55.90000153,1385,1081,353.2000122,32.09999847,534
30-07-2020,22195.05078,441.8999939,339.3999939,371,192.5,47.70000076,28.39999962,56.04999924,1395.099976,1074,353.3999939,32.79999924,545
31-07-2020,21730.55078,429,338,347.4750061,188,46,27,54.20000076,1375,1057.699951,346.4500122,31.89999962,525.2000122
03-08-2020,21543.80078,431.6000061,320.8500061,375,192,46.45000076,26.60000038,53.59999847,1356,1025.949951,346.7999878,32,521.9500122
04-08-2020,21248.25,421.8500061,314.4500122,361.5,193.3500061,47,26.39999962,52.5,1320,1008,347,32.84999847,508
05-08-2020,21686.84961,439,308.6000061,352.3999939,192.75,46.70000076,27,52.5,1332,1047.949951,353.3999939,32.65000153,499.2000122
06-08-2020,21644.25,436,312.5,366.375,192.3000031,46.79999924,27.10000038,52.90000153,1345,1037,353.4500122,32.59999847,497.7999878
07-08-2020,21620.25,431.4500122,300.25,364.0499878,191.4499969,46.40000153,26.95000076,52.45000076,1341.5,1034.849976,359.4500122,32.5,496
10-08-2020,21824.90039,434,309.6499939,357.75,191.8500061,48.95000076,28.60000038,54.95000076,1349,1044,359.5,33,512
11-08-2020,22050.19922,435.2999878,304.3500061,353.7000122,195,47,28.39999962,54.29999924,1373,1048.5,370,32.79999924,511
12-08-2020,22135.94922,444.7999878,297.1000061,350.8250122,196,47.59999847,30.25,54,1350,1065,365.75,33,518.5
13-08-2020,22395.19922,454.1000061,298.2999878,364.9500122,205.5,48.79999924,31.29999924,54.29999924,1341.900024,1067.949951,368.9500122,34,524
14-08-2020,22334.94922,451.5,293.5,362.5,203,48.5,31.60000038,54.34999847,1337.550049,1065.900024,371.7999878,33.5,520
17-08-2020,21906.94922,439.1000061,292.2999878,356.6499939,198.4499969,46.70000076,30.39999962,53.09999847,1320.099976,1047,366,32.54999924,510
18-08-2020,21702,439.5,293,357,193.8000031,46.40000153,29.70000076,53.09999847,1318.599976,1028,361.8999939,32.54999924,512.4500122
19-08-2020,22315.40039,446,290,365,196.3999939,46.70000076,31.60000038,53.90000153,1372.349976,1065,374,34.25,523
20-08-2020,21989.90039,437.8999939,286,365,194,47.15000153,31,54.45000076,1343,1054.949951,367,34,515.5999756
21-08-2020,22190.69922,440,292.5,365.5,199,47.95000076,31.29999924,55,1342,1065.400024,370,35.25,520
24-08-2020,22436.84961,444,295.2000122,363,200,48.70000076,31.20000076,56.5,1347.599976,1086,374.8500061,36.45000076,518
25-08-2020,22973.40039,450.9500122,297,369.5,204,48.59999847,32.5,57,1392,1119,382.5,35.29999924,535
26-08-2020,23175.55078,452,296.8999939,370,208.5,48.54999924,32.09999847,56.79999924,1410,1121,388.2000122,35.65000153,541.4500122
27-08-2020,23511.44922,464,303.2000122,368.0499878,210.5,48.79999924,32.54999924,56.90000153,1441,1125.800049,389.9500122,35.40000153,572.4000244
28-08-2020,23635.30078,476.4500122,313.8999939,367.5,217,49.04999924,32,56.5,1410,1111.949951,393.8999939,35.5,600
31-08-2020,25038.80078,524.4500122,325.4500122,372.5,231.5500031,53.5,34.25,61.59999847,1488,1129.5,414.8500061,38.20000076,705
01-09-2020,23893.80078,495.0499878,308.7000122,336,213.1000061,49.5,32.25,55.29999924,1419.849976,1128,394.7000122,35.20000076,638.0999756
02-09-2020,23769,487,307,355,218.25,47.79999924,31.60000038,55.20000076,1425,1124.099976,387.25,35,632
03-09-2020,23986.15039,488.3999939,320.25,353.6749878,217.5,47.79999924,32,56.45000076,1433.800049,1137.25,392.3999939,34.90000153,644
04-09-2020,23119.15039,469,305,342,210,46.70000076,31.25,54,1380,1110,375,33.79999924,611.0499878
07-09-2020,23036.25,457,309.75,331.9500122,207.5,46,32,53.84999847,1379,1116.300049,374.1000061,33.84999847,621.5
08-09-2020,22971.19922,459.7999878,307,325,207.8999939,46.29999924,31.54999924,53,1371.900024,1114,372.3999939,33.79999924,609
